Stability_time_total_exposure,Stability_relative_humidity_average_value,JV_reverse_scan_FF,JV_default_Jsc,Cell_area_measured,JV_reverse_scan_PCE,Stability_PCE_initial_value,JV_forward_scan_Voc,JV_average_over_n_number_of_cells,Stability_light_intensity,Perovskite_deposition_number_of_deposition_steps,Stability_PCE_T80
-0.5508826519759736,0.7333864905062518,0.4553074056798072,0.7588483040811134,-0.03254151695255675,1.1176933561396478,3.4021326684439655e-16,2.382559930601741e-15,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,75.0
-0.7356810201493993,2.1552348509468784,0.4553074056798072,0.5940345031676121,-0.07191000314942267,0.9437697524745701,3.4021326684439655e-16,1.0708859367281596,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,0.5
-0.7369835146720674,2.1552348509468784,0.5423998513160435,0.905054095214058,-0.07191000314942267,0.9800038365714616,3.4021326684439655e-16,0.6416820961023242,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,0.16
-0.7356810201493993,2.1552348509468784,0.4553074056798072,0.43187898936561925,-0.07191000314942267,0.2601533658465591,3.4021326684439655e-16,-0.43132750546226434,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,1.16
-0.6265831883361721,0.2594370370260429,0.768840209970257,0.34681380179736054,-0.07978370038879584,0.9027044571647607,3.4021326684439655e-16,0.8562840164152419,3.6861567257314953,1.6273225809778555,-0.455900990260984,0.9
-0.5152588701594096,0.0,-0.06724726813761078,0.4265624151426032,-0.07978370038879584,0.10797021263961645,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,-0.6263105552575032,-0.455900990260984,160.0
-0.5152588701594096,0.0,0.3682149600435709,0.6073259387251526,-0.07978370038879584,0.5476104330152276,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,-0.6263105552575032,-0.455900990260984,160.0
-0.5152588701594096,0.0,-0.06724726813761078,-0.0492709778173432,-0.07978370038879584,-0.28335789560680685,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,-0.6263105552575032,-0.455900990260984,160.0
-0.5152588701594096,0.0,0.1069376231348619,0.16870856532631862,-0.07978370038879584,0.12971066309775106,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,-0.6263105552575032,-0.455900990260984,160.0
1.3995194024809048,-1.6363607768947925,-0.1630489583374698,1.4765858241882952,-0.07978370038879584,0.2094256481109114,3.4021326684439655e-16,2.382559930601741e-15,1.1847697002507929,0.0,-0.455900990260984,1920.0
0.8651626752324449,0.0,0.6556200306431508,0.5089693155993533,-0.06403630591004948,1.1515118346300788,3.4021326684439655e-16,0.7275228642274912,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,960.0
-0.6265831883361721,0.7333864905062518,-0.9294624799363496,-1.1160415956655367,0.03832175820180189,-2.674807446001617,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,1.6273225809778555,-0.455900990260984,80.0
-0.6265831883361721,0.7333864905062518,-0.6507666539003932,-0.2805419565185466,0.03832175820180189,-1.8051894276762317,3.4021326684439655e-16,2.382559930601741e-15,0.5177331601226055,1.6273225809778555,-0.455900990260984,100.0
2.628539875152362,0.4964117637661474,-0.05853802357398715,-0.44269747032053935,-0.08765739762816903,-0.32200758531015733,3.4021326684439655e-16,2.382559930601741e-15,2.018565375411027,-0.6263105552575032,-0.455900990260984,408.0
2.628539875152362,0.4964117637661474,0.5685275850069145,0.23516574311402066,-0.08765739762816903,0.49688271527958083,3.4021326684439655e-16,2.382559930601741e-15,2.018565375411027,-0.6263105552575032,-0.455900990260984,288.0
-0.18128591562912225,0.0,0.6120738078250326,-0.45864719298958845,-0.12702588382503494,-0.23263017787115955,3.4021326684439655e-16,-0.5386284656187232,1.1847697002507929,-0.6263105552575032,1.9124660184676867,100.0
-0.18128591562912225,0.0,0.6643292752067744,0.31225606934775574,-0.12702588382503494,0.542779221802309,3.4021326684439655e-16,0.21247825547648877,1.1847697002507929,-0.6263105552575032,1.9124660184676867,100.0
-0.6265831883361721,0.2594370370260429,-0.8684977679909841,-0.24598422406894177,-0.08293317928454512,-0.8534408187312265,3.4021326684439655e-16,2.382559930601741e-15,0.18421489005851177,-0.6263105552575032,1.9124660184676867,80.0
-0.40393455198264716,0.2594370370260429,-0.5027094963187915,-0.25130079829195784,-0.08293317928454512,-0.5973866244465296,3.4021326684439655e-16,2.382559930601741e-15,0.18421489005851177,-0.6263105552575032,1.9124660184676867,300.0
-0.40393455198264716,-0.6884618699343747,-2.5929281915884617,-1.0354954961868417,-0.0734847425972973,-2.087815283631982,3.4021326684439655e-16,-1.7189390273397693,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,94.0
-0.40393455198264716,-0.6884618699343747,-1.1994490614086812,-0.950430308618583,-0.0734847425972973,-1.495991910049428,3.4021326684439655e-16,-1.1824342265574752,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,96.0
-0.40393455198264716,-0.6884618699343747,-1.1123566157724458,-0.043954403594327146,-0.0734847425972973,-0.9041685364668738,3.4021326684439655e-16,-0.8605313460880986,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,97.0
-0.40393455198264716,-0.6884618699343747,-0.5027094963187915,0.2059245848874319,-0.0734847425972973,-0.3026827404584821,3.4021326684439655e-16,-0.21672558514934664,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,99.0
-0.40393455198264716,-0.6884618699343747,-1.2865415070449175,-0.03597954225980355,-0.0734847425972973,-0.9814679158735747,3.4021326684439655e-16,-0.8605313460880986,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,87.0
-0.5709210292477909,0.0,0.3682149600435709,0.7136574231854755,-0.14907223609527984,1.2722921149530488,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,150.0
0.597984311608215,-0.45148714319427036,0.8994788784246116,-0.8361239628237356,-0.11127848934628858,0.006514777168321494,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,1200.0
5.941551584092814,0.4964117637661474,0.2288670470255937,0.8651797885414363,-0.024667819713183558,0.6442346572736043,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,6000.0
-0.40393455198264716,2.392209577686983,0.2114485578983455,0.516944176933878,-0.07978370038879584,0.7046247974350894,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,300.0
-0.5597885974301146,-0.45148714319427036,0.3682149600435709,-0.7138427556943636,0.41232237707202807,0.27223139387885587,3.4021326684439655e-16,2.1438955382927456,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,160.0
-0.33713996107658967,-1.1624113234145836,0.43788891655255996,0.905054095214058,-0.11127848934628858,0.8278206833645185,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,360.0
0.06362758435975518,-0.6884618699343747,0.6120738078250326,1.0964507672426396,-0.06403630591004948,1.5597491821217182,3.4021326684439655e-16,1.3927888171975338,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,720.0
0.597984311608215,0.2594370370260429,0.6382015415159026,1.450002953073214,-0.08765739762816903,1.47037177468272,3.4021326684439655e-16,0.6416820961023242,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,1200.0
0.2640113570779276,-1.3993860501546882,-0.15433971377384614,0.8306220560918315,-0.03254151695255675,0.40508970223412283,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,900.0
1.6666977661051345,1.2073359439864606,0.9256066121154835,0.31225606934775574,-0.11364059851810053,0.9775882309650018,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,2160.0
-0.7045102110599059,-1.6363607768947925,9.669203841626424e-16,-9.444132983233833e-16,-0.07978370038879584,-4.2909775403277525e-16,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,0.0,1.9124660184676867,30.0
-0.18128591562912225,0.0,-0.3285246050463188,0.7694814525271455,-0.07978370038879584,0.07898294536210379,3.4021326684439655e-16,-0.9892924982758492,-0.3994420825536522,1.6273225809778555,-0.455900990260984,150.0
-0.18128591562912225,0.0,0.8036771882247525,0.7189739974084915,-0.07978370038879584,0.9002888515583009,3.4021326684439655e-16,0.08371710328873815,-0.3994420825536522,1.6273225809778555,-0.455900990260984,500.0
-0.18128591562912225,0.0,9.669203841626424e-16,-9.444132983233833e-16,-0.07978370038879584,0.8519767394291129,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,100.0
0.06362758435975518,0.4964117637661474,0.6207830523886563,0.4239041280310947,-0.07978370038879584,0.3036342667628283,3.4021326684439655e-16,-0.5708187536656608,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,720.0
-0.06996159745235978,1.2073359439864606,0.019845177498625553,-1.3146156428951905,-0.10576690127872734,-0.7906350729632821,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,600.0
0.06362758435975518,0.7333864905062518,0.53369060675242,0.588717928944596,-0.08765739762816903,0.9679258085391644,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,720.0
0.06362758435975518,0.0,0.4553074056798072,0.6790996907358707,-0.07191000314942267,0.9486009636874888,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,720.0
-0.3104221247141667,1.2073359439864606,0.5423998513160435,0.1740251395493356,-0.03254151695255675,0.6104161787831726,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,384.0
1.9338761297293645,0.0,0.41176118286168906,0.21389944622195645,-0.11915218658566175,0.525869982557093,3.4021326684439655e-16,0.8562840164152419,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,2400.0
-0.3482723928942659,0.0,0.5685275850069145,0.5993510773906281,-0.08765739762816903,0.806080232906384,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,350.0
-0.18128591562912225,0.9703612172463563,-0.5985111865186514,-0.07585384893242439,-0.07978370038879584,-0.7761414393245255,3.4021326684439655e-16,-0.9678323062445574,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,350.0
-0.18128591562912225,0.9703612172463563,-0.2936876267918243,0.02250277419337489,-0.07978370038879584,-0.4741907385171,3.4021326684439655e-16,-0.6459294257751821,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,350.0
0.06362758435975518,0.0,0.3682149600435709,-1.5857609282690146,-0.10340479210691539,-0.5973866244465296,3.4021326684439655e-16,1.8219926578233692,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,720.0
-0.6265831883361721,0.0,0.5423998513160435,0.44517042492315984,-0.06403630591004948,0.9147824851970578,3.4021326684439655e-16,0.9635849765717007,-0.3994420825536522,1.6273225809778555,-0.455900990260984,100.0
-0.3638577974390127,0.2594370370260429,0.35950571547994825,0.3920046826929984,-0.08765739762816903,0.7142872198609268,3.4021326684439655e-16,2.382559930601741e-15,1.6016675378309098,-0.6263105552575032,-0.455900990260984,336.0
-0.7267750746952583,0.0,0.5423998513160435,-0.2752253822955305,-0.11127848934628858,0.7046247974350894,3.4021326684439655e-16,1.6073907375104515,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,10.0
-0.733454533785864,-1.6363607768947925,9.669203841626424e-16,-9.444132983233833e-16,-0.07978370038879584,-4.2909775403277525e-16,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,0.8
-0.5508826519759736,-1.6363607768947925,-0.06724726813761078,0.2085828719989404,-0.12702588382503494,0.02342401641353739,3.4021326684439655e-16,-0.13088481702417956,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,24.0
0.09034542072217817,0.0,-1.3126692407357885,-0.5570038161153869,-0.07191000314942267,-1.1288198578675983,-0.6748092732047831,-0.3240265453058055,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,600.0
-0.7267750746952583,-0.45148714319427036,-1.0426826592634568,0.6525168196207896,-0.07978370038879584,-0.2592018395422129,3.4021326684439655e-16,0.21247825547648877,0.017455755026464913,0.0,-0.455900990260984,8.0
-0.6310361610632426,0.0,-0.41561705068255517,0.9183455307715976,-0.07978370038879584,0.27223139387885587,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,48.0
-0.7212088587864202,-0.45148714319427036,0.7514217208430107,0.43985385070014377,-0.07978370038879584,0.6055849675702538,0.005097528463163856,2.382559930601741e-15,-0.3994420825536522,-0.40094724163396733,-0.455900990260984,6.0
-0.7212088587864202,-0.45148714319427036,0.6469107860795271,0.22719088177949706,-0.07978370038879584,0.08139855096856315,-0.19600166639636962,2.382559930601741e-15,-0.3994420825536522,-0.40094724163396733,-0.455900990260984,6.0
-0.40393455198264716,0.2594370370260429,0.5685275850069145,0.7402402943005567,-0.03254151695255675,1.3544227055726685,3.4021326684439655e-16,1.5000897773539925,-0.3994420825536522,1.6273225809778555,-0.455900990260984,80.0
-0.40393455198264716,0.2594370370260429,0.7078754980248926,0.4956778800418128,-0.03254151695255675,1.0089911038489738,3.4021326684439655e-16,0.9099344964934701,-0.3994420825536522,1.6273225809778555,-0.455900990260984,1.0
0.15268703890116514,-1.6363607768947925,9.669203841626424e-16,-9.444132983233833e-16,-0.03254151695255675,-4.2909775403277525e-16,-0.08108784076235044,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,250.0
0.15268703890116514,0.4964117637661474,9.669203841626424e-16,-9.444132983233833e-16,-0.03254151695255675,-4.2909775403277525e-16,0.3019582446843804,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,1.0
-0.7354027093539574,0.0,9.669203841626424e-16,-0.6633353005757107,-0.12702588382503494,-4.2909775403277525e-16,3.4021326684439655e-16,-1.5043371070268516,-0.3994420825536522,1.6273225809778555,1.9124660184676867,0.4
-0.7354027093539574,0.0,9.669203841626424e-16,-2.1307097861281714,-0.12702588382503494,-4.2909775403277525e-16,3.4021326684439655e-16,-1.933540947652687,-0.3994420825536522,1.6273225809778555,1.9124660184676867,2.25
-0.40393455198264716,2.392209577686983,0.5423998513160435,0.8651797885414363,-0.08765739762816903,1.0693812440104589,3.4021326684439655e-16,0.5343811359458653,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,270.0
-0.40393455198264716,2.392209577686983,-0.24143215941008248,0.466436721815224,-0.08765739762816903,0.1272950574912917,3.4021326684439655e-16,-0.10942462499288778,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,150.0
-0.5709210292477909,2.392209577686983,-0.24143215941008248,0.2803566240096585,-0.08765739762816903,-0.0659533910254608,3.4021326684439655e-16,0.10517729532002992,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,40.0
-0.014299438363978541,-0.21451241645416594,0.28112251440733454,0.04111078397393154,-0.11127848934628858,0.199763225685074,3.4021326684439655e-16,0.5343811359458653,1.1847697002507929,-0.6263105552575032,-0.455900990260984,250.0
-0.014299438363978541,-0.21451241645416594,0.019845177498625553,-0.09180357160147254,-0.11127848934628858,-0.3075139516714012,3.4021326684439655e-16,-0.43132750546226434,1.1847697002507929,-0.6263105552575032,-0.455900990260984,120.0
-0.6577539974256655,2.1552348509468784,0.28112251440733454,0.04111078397393154,-0.11127848934628858,0.199763225685074,3.4021326684439655e-16,0.5343811359458653,1.1847697002507929,-0.6263105552575032,-0.455900990260984,60.0
-0.6577539974256655,2.1552348509468784,0.019845177498625553,-0.09180357160147254,-0.11127848934628858,-0.3075139516714012,3.4021326684439655e-16,-0.43132750546226434,1.1847697002507929,-0.6263105552575032,-0.455900990260984,30.0
-0.7312280474223288,0.0,-1.5478188439536265,-4.743806016740615,-0.12001829328199282,-3.3777486774813035,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,0.0,-0.455900990260984,1.8
0.06362758435975518,0.022462310285938505,-2.270686142734388,0.14744226843425443,-0.09553109486754222,-1.131235463474058,-0.6556569689324467,2.382559930601741e-15,2.018565375411027,-0.6263105552575032,-0.455900990260984,624.0
0.8651626752324449,-0.21451241645416594,0.6469107860795271,0.9715112730017601,-0.07820896094092121,1.2384736364626179,3.4021326684439655e-16,0.6416820961023242,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,290.0
0.8651626752324449,-0.21451241645416594,0.9168973675518588,1.0246770152319216,-0.07820896094092121,1.7457508138190923,3.4021326684439655e-16,1.1781868968846185,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,800.0
1.1323410388566748,-1.6363607768947925,-1.0252641701362095,-1.5538614829309179,-0.07978370038879584,-1.7568773155470434,-0.9237892287451583,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,1680.0
0.06362758435975518,-0.21451241645416594,0.6817477643340207,0.9023958081025495,-0.07978370038879584,1.1418494122042413,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,600.0
-0.671112915606877,2.1552348509468784,0.6817477643340207,0.9023958081025495,-0.07978370038879584,1.1418494122042413,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,22.0
-0.671112915606877,2.1552348509468784,0.7775494545338817,0.9608781245557271,-0.07978370038879584,1.3834099728501816,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,30.0
-0.33713996107658967,0.2594370370260429,0.768840209970257,0.23782403022552914,-0.0703352637015481,0.5959225451444164,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,72.0
-0.33713996107658967,0.2594370370260429,0.3507964709163236,0.08364337775806088,-0.0703352637015481,0.29638744994344984,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,60.0
0.15268703890116514,0.2594370370260429,-2.244558409043517,-1.5272786118158372,-0.07978370038879584,-1.976697425734849,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,100.0
3.715065220557564,0.2594370370260429,-2.427452544879613,-1.261449900665029,-0.07978370038879584,-2.0950621004513605,3.4021326684439655e-16,2.382559930601741e-15,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,500.0
3.715065220557564,0.2594370370260429,-1.7220037352260993,0.8120140463112748,-0.07978370038879584,-0.7181669047694997,3.4021326684439655e-16,2.382559930601741e-15,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,100.0
0.06362758435975518,-0.21451241645416594,0.4553074056798072,-0.0386378293713111,-0.08765739762816903,0.37851804056306954,3.4021326684439655e-16,0.8562840164152419,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,550.0
-0.6878115633333914,0.022462310285938505,-0.5201279854460388,0.21655773333346495,-0.11127848934628858,-0.39447575350393965,3.4021326684439655e-16,-0.6459294257751821,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,32.0
-0.6878115633333914,0.022462310285938505,-0.023701045319492613,0.12351768443068173,-0.11127848934628858,0.06690491732980659,3.4021326684439655e-16,0.21247825547648877,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,39.0
-0.3638577974390127,0.2594370370260429,0.6817477643340207,0.6525168196207896,-0.12702588382503494,0.9969130758166775,3.4021326684439655e-16,0.10517729532002992,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,108.0
-0.3638577974390127,0.2594370370260429,0.7514217208430107,0.6525168196207896,-0.12702588382503494,1.0935373000750535,3.4021326684439655e-16,0.5343811359458653,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,173.0
-0.3638577974390127,0.2594370370260429,0.864641900170118,-4.557725918935049,-0.12702588382503494,1.1176933561396478,3.4021326684439655e-16,0.6416820961023242,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,163.0
-0.7358702714902997,0.7333864905062518,-1.896188626498572,-3.8665712699429484,-0.12308903520534833,-3.295618086861684,3.4021326684439655e-16,-7.513190875788541,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,0.03
-0.7358702714902997,0.7333864905062518,-0.7639868332275005,-0.8121993788201629,-0.12308903520534833,-2.2641544929035184,3.4021326684439655e-16,-5.367171672659367,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,0.33
0.06362758435975518,-0.21451241645416594,0.1940300687710982,-0.644727290795154,-0.12702588382503494,-0.288189106819726,3.4021326684439655e-16,2.382559930601741e-15,2.018565375411027,-0.6263105552575032,-0.455900990260984,288.0
-0.5375237337947621,-0.21451241645416594,0.019845177498625553,-1.3066407815606664,-0.12702588382503494,-1.0225332111833847,3.4021326684439655e-16,2.382559930601741e-15,2.018565375411027,-0.6263105552575032,-0.455900990260984,24.0
-0.3482723928942659,0.2594370370260429,0.3507964709163236,0.3282057920168039,-0.102932370272553,-0.03938172935440706,3.4021326684439655e-16,-0.9356420181976197,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,220.0
-0.06996159745235978,0.3542269277220847,-0.3285246050463188,0.9449284018866789,-0.11127848934628858,0.2263348873561273,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,250.0
-0.06996159745235978,0.3542269277220847,-0.3546523387371897,0.8253054818688154,-0.11127848934628858,-0.0273037013221103,3.4021326684439655e-16,2.382559930601741e-15,0.7678718626706758,-0.6263105552575032,1.9124660184676867,250.0
-0.47072914288870465,0.7333864905062518,-1.1123566157724458,-0.7935913690396063,-0.03254151695255675,-1.6747467249274237,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,48.0
1.1323410388566748,0.7333864905062518,-1.1994490614086812,-1.4608214340281351,-0.03254151695255675,-1.9428789472444177,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,528.0
-0.7368254341402565,-0.21451241645416594,9.669203841626424e-16,-9.444132983233833e-16,-0.06403630591004948,-4.2909775403277525e-16,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,1.6273225809778555,-0.455900990260984,0.1939999999999999
-0.18128591562912225,0.2594370370260429,-0.5810926973914042,-0.0386378293713111,-0.08765739762816903,-0.7423229608340937,-0.5120146868899227,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,125.0
-0.33713996107658967,-0.21451241645416594,-0.9991364364453386,0.5993510773906281,-0.07978370038879584,-0.28335789560680685,3.4021326684439655e-16,2.382559930601741e-15,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,168.0
-0.33713996107658967,-0.21451241645416594,-0.04982877901036255,0.8651797885414363,-0.07978370038879584,0.7795085712353307,3.4021326684439655e-16,2.382559930601741e-15,-0.3160625150376288,-0.6263105552575032,1.9124660184676867,340.0
0.06362758435975518,0.0,-0.3285246050463188,-0.16623561072369913,-0.07978370038879584,-0.32200758531015733,-0.4066770133920717,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,1.9124660184676867,48.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,-1.9658959852146702,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-0.21672558514934664,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,120.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,0.2750400497866424,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-1.933540947652687,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,650.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,-2.0137451532218162,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-0.21672558514934664,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,144.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,0.6498585325092819,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-1.8262399874962283,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,720.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,0.06503536797750423,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-3.4357543898431087,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,720.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,-2.1519760830202364,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,0.4270801757894065,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,120.0
0.06362758435975518,-1.6363607768947925,9.669203841626424e-16,0.21124115911044797,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,-3.221152469530192,-0.3160625150376288,-0.6263105552575032,-0.455900990260984,700.0
-0.6043183247008196,0.022462310285938505,9.669203841626424e-16,-9.444132983233833e-16,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,36.0
-0.6043183247008196,0.022462310285938505,9.669203841626424e-16,-9.444132983233833e-16,-0.13379726345089588,-4.2909775403277525e-16,3.4021326684439655e-16,2.382559930601741e-15,-0.3994420825536522,-0.6263105552575032,-0.455900990260984,24.0
